date,daily_return
2008-09-03,-0.0020371521529357994
2008-09-04,-0.03037885772284698
2008-09-05,0.004420977784567912
2008-09-08,0.02030266101316487
2008-09-09,-0.03473448601838737
2008-09-10,0.006130591871801976
2008-09-11,0.013711937637728922
2008-09-12,0.0021192868823826515
2008-09-15,-0.048282984679058116
2008-09-16,0.017371525271791654
2008-09-17,-0.048288032671884897
2008-09-18,0.04242880631709865
2008-09-19,0.039467377977745945
2008-09-22,-0.03898680450101769
2008-09-23,-0.01575611173219346
2008-09-24,-0.0019796860163376574
2008-09-25,0.019465810036084243
2008-09-26,0.003376721569391682
2008-09-29,-0.09218959234553593
2008-09-30,0.052758158003824995
2008-10-01,-0.004554344139591543
2008-10-02,-0.04112494871855385
2008-10-03,-0.013598565792345264
2008-10-06,-0.03927926970654148
2008-10-07,-0.05910779118196403
2008-10-08,-0.011397406925517297
2008-10-09,-0.07922406331313588
2008-10-10,-0.011828976472150513
2008-10-13,0.10957196759533848
2008-10-14,-0.005336349813536854
2008-10-15,-0.09469512488423501
2008-10-16,0.041628822290941045
2008-10-17,-0.006232205932727285
2008-10-20,0.046582877325231545
2008-10-21,-0.03128399253606999
2008-10-22,-0.06295307968785188
2008-10-23,0.012554897845818378
2008-10-24,-0.03512077795125528
2008-10-27,-0.032279789320129516
2008-10-28,0.10245735847393653
2008-10-29,-0.011140907177516441
2008-10-30,0.025476650236373046
2008-10-31,0.015248545898600415
2008-11-03,-0.002532248295049081
2008-11-04,0.04001447845739003
2008-11-05,-0.05411525893116383
2008-11-06,-0.05157120827951978
2008-11-07,0.028446181972100103
2008-11-10,-0.01273389618685711
2008-11-11,-0.02228720025294257
2008-11-12,-0.05328886594572081
2008-11-13,0.06692259078968742
2008-11-14,-0.04259349062086726
2008-11-17,-0.026149349993598612
2008-11-18,0.00979029048544131
2008-11-19,-0.06310549598420712
2008-11-20,-0.06948184541277702
2008-11-21,0.06132800111506746
2008-11-24,0.06271423081455647
2008-11-25,0.0065294136139663166
2008-11-26,0.03471840142238202
2008-11-28,0.009596913918806831
2008-12-01,-0.09353652163820918
2008-12-02,0.03916366397642246
2008-12-03,0.02550804791981371
2008-12-04,-0.02974649977384212
2008-12-05,0.035849090941538375
2008-12-08,0.03766888346678524
2008-12-09,-0.023388944476325925
2008-12-10,0.011824007505509534
2008-12-11,-0.028938762495764388
2008-12-12,0.007003831230512167
2008-12-15,-0.012766830411484197
2008-12-16,0.05008481578859222
2008-12-17,-0.009639170015611964
2008-12-18,-0.021389823129044905
2008-12-19,0.0029325919817233524
2008-12-22,-0.018471576686337164
2008-12-23,-0.009764984984231137
2008-12-24,0.005764496357789291
2008-12-26,0.005341881620716298
2008-12-29,-0.0038801175284807
2008-12-30,0.024114018863220666
2008-12-31,0.014059048160206564
2009-01-02,0.031118816254462313
2009-01-05,-0.004679288447595494
2009-01-06,0.007786737413759767
2009-01-07,-0.03046912022057231
2009-01-08,0.0033913156919744315
2009-01-09,-0.021533214293202936
2009-01-12,-0.02282258762866887
2009-01-13,0.0017565152157664873
2009-01-14,-0.0340324644901829
2009-01-15,0.0013282991669522379
2009-01-16,0.007533131556373145
2009-01-20,-0.054262014623913155
2009-01-21,0.04257205806919397
2009-01-22,-0.015278446440878557
2009-01-23,0.005363250283092426
2009-01-26,0.005537850154850269
2009-01-27,0.010866329534482322
2009-01-28,0.03300683868264074
2009-01-29,-0.03368106446667382
2009-01-30,-0.023052821010677113
2009-02-02,-0.0005329099748901644
2009-02-03,0.015709938442946172
2009-02-04,-0.007517697439794895
2009-02-05,0.016233188600758928
2009-02-06,0.026540681935397104
2009-02-09,0.0014840917192800343
2009-02-10,-0.05036866949414839
2009-02-11,0.007923477223390516
2009-02-12,0.0017376553579209742
2009-02-13,-0.010048008389114625
2009-02-17,-0.04662949981810491
2009-02-18,-0.000950817478245573
2009-02-19,-0.012096896898495146
2009-02-20,-0.011478592263616477
2009-02-23,-0.035315317490224964
2009-02-24,0.0393200492217266
2009-02-25,-0.010715025437918897
2009-02-26,-0.01590567684576375
2009-02-27,-0.023846484170292854
2009-03-02,-0.04774188875107267
2009-03-03,-0.006427378038351219
2009-03-04,0.02347535830991525
2009-03-05,-0.04346330218569738
2009-03-06,0.001215314395986425
2009-03-09,-0.01007424513030657
2009-03-10,0.0617186323188922
2009-03-11,0.0024428307358472247
2009-03-12,0.03992107486845256
2009-03-13,0.007709235009042813
2009-03-16,-0.003522120560965446
2009-03-17,0.03163425945298957
2009-03-18,0.020643391776914963
2009-03-19,-0.013064127999233972
2009-03-20,-0.01996742895118435
2009-03-23,0.06836638735773641
2009-03-24,-0.02062636109659859
2009-03-25,0.009580332245017488
2009-03-26,0.023052602239829925
2009-03-27,-0.020524717385895695
2009-03-30,-0.035439323427820704
